"","state","date","confirmed"
"4007","Arkansas","3/31/20",523
"4008","California","3/31/20",8210
"4009","Colorado","3/31/20",2966
"4010","Connecticut","3/31/20",3128
"4011","Delaware","3/31/20",319
"4012","Diamond Princess","3/31/20",49
"4013","District of Columbia","3/31/20",495
"4014","Florida","3/31/20",6741
"4015","Georgia","3/31/20",3929
"4016","Grand Princess","3/31/20",103
"4017","Guam","3/31/20",69
"4018","Hawaii","3/31/20",204
"4019","Idaho","3/31/20",515
"4020","Illinois","3/31/20",5994
"4021","Indiana","3/31/20",2158
"4022","Iowa","3/31/20",497
"4023","Kansas","3/31/20",434
"4024","Kentucky","3/31/20",628
"4025","Louisiana","3/31/20",5237
"4026","Maine","3/31/20",303
"4027","Maryland","3/31/20",1660
"4028","Massachusetts","3/31/20",6620
"4029","Michigan","3/31/20",7615
"4030","Minnesota","3/31/20",629
"4031","Mississippi","3/31/20",937
"4032","Missouri","3/31/20",1357
"4033","Montana","3/31/20",198
"4034","Nebraska","3/31/20",172
"4035","Nevada","3/31/20",1114
"4036","New Hampshire","3/31/20",357
"4037","New Jersey","3/31/20",18696
"4038","New Mexico","3/31/20",315
"4039","New York","3/31/20",75833
"4040","North Carolina","3/31/20",1535
"4041","North Dakota","3/31/20",122
"4042","Northern Mariana Islands","3/31/20",2
"4043","Ohio","3/31/20",2199
"4044","Oklahoma","3/31/20",568
"4045","Oregon","3/31/20",690
"4046","Pennsylvania","3/31/20",4963
"4047","Puerto Rico","3/31/20",239
"4048","Rhode Island","3/31/20",488
"4049","South Carolina","3/31/20",1083
"4050","South Dakota","3/31/20",108
"4051","Tennessee","3/31/20",2391
"4052","Texas","3/31/20",3809
"4053","Utah","3/31/20",888
"4054","Vermont","3/31/20",293
"4055","Virgin Islands","3/31/20",30
"4056","Virginia","3/31/20",1249
"4057","Washington","3/31/20",5432
"4058","West Virginia","3/31/20",162
"4059","Wisconsin","3/31/20",1412
"4060","Wyoming","3/31/20",109
"4061","Alabama","4/1/20",1060
"4062","Alaska","4/1/20",132
"4063","American Samoa","4/1/20",0
"4064","Arizona","4/1/20",1530
"4065","Arkansas","4/1/20",584
"4066","California","4/1/20",9399
"4067","Colorado","4/1/20",2982
"4068","Connecticut","4/1/20",3557
"4069","Delaware","4/1/20",368
"4070","Diamond Princess","4/1/20",49
"4071","District of Columbia","4/1/20",586
"4072","Florida","4/1/20",6956
"4073","Georgia","4/1/20",4638
"4074","Grand Princess","4/1/20",103
"4075","Guam","4/1/20",77
"4076","Hawaii","4/1/20",224
"4077","Idaho","4/1/20",566
"4078","Illinois","4/1/20",6980
"4079","Indiana","4/1/20",2564
"4080","Iowa","4/1/20",547
"4081","Kansas","4/1/20",485
"4082","Kentucky","4/1/20",632
"4083","Louisiana","4/1/20",6424
"4084","Maine","4/1/20",303
"4085","Maryland","4/1/20",1986
"4086","Massachusetts","4/1/20",7738
"4087","Michigan","4/1/20",9315
"4088","Minnesota","4/1/20",689
"4089","Mississippi","4/1/20",1073
"4090","Missouri","4/1/20",1613
"4091","Montana","4/1/20",208
"4092","Nebraska","4/1/20",210
"4093","Nevada","4/1/20",1279
"4094","New Hampshire","4/1/20",367
"4095","New Jersey","4/1/20",22255
"4096","New Mexico","4/1/20",340
"4097","New York","4/1/20",83948
"4098","North Carolina","4/1/20",1675
"4099","North Dakota","4/1/20",142
"4100","Northern Mariana Islands","4/1/20",6
"4101","Ohio","4/1/20",2547
"4102","Oklahoma","4/1/20",721
"4103","Oregon","4/1/20",736
"4104","Pennsylvania","4/1/20",6009
"4105","Puerto Rico","4/1/20",286
"4106","Rhode Island","4/1/20",566
"4107","South Carolina","4/1/20",1293
"4108","South Dakota","4/1/20",129
"4109","Tennessee","4/1/20",2933
"4110","Texas","4/1/20",4355
"4111","Utah","4/1/20",888
"4112","Vermont","4/1/20",321
"4113","Virgin Islands","4/1/20",30
"4114","Virginia","4/1/20",1483
"4115","Washington","4/1/20",5608
"4116","West Virginia","4/1/20",191
"4117","Wisconsin","4/1/20",1556
"4118","Wyoming","4/1/20",130
"4119","Alabama","4/2/20",1233
"4120","Alaska","4/2/20",143
"4121","American Samoa","4/2/20",0
"4122","Arizona","4/2/20",1715
"4123","Arkansas","4/2/20",643
"4124","California","4/2/20",10773
"4125","Colorado","4/2/20",3342
"4126","Connecticut","4/2/20",3824
"4127","Delaware","4/2/20",393
"4128","Diamond Princess","4/2/20",49
"4129","District of Columbia","4/2/20",653
"4130","Florida","4/2/20",9008
"4131","Georgia","4/2/20",5348
"4132","Grand Princess","4/2/20",103
"4133","Guam","4/2/20",82
"4134","Hawaii","4/2/20",256
"4135","Idaho","4/2/20",776
"4136","Illinois","4/2/20",7695
"4137","Indiana","4/2/20",3038
"4138","Iowa","4/2/20",614
"4139","Kansas","4/2/20",553
"4140","Kentucky","4/2/20",770
"4141","Louisiana","4/2/20",9149
"4142","Maine","4/2/20",376
"4143","Maryland","4/2/20",2331
"4144","Massachusetts","4/2/20",8966
"4145","Michigan","4/2/20",10791
"4146","Minnesota","4/2/20",742
"4147","Mississippi","4/2/20",1177
"4148","Missouri","4/2/20",1857
"4149","Montana","4/2/20",241
"4150","Nebraska","4/2/20",246
"4151","Nevada","4/2/20",1463
"4152","New Hampshire","4/2/20",479
"4153","New Jersey","4/2/20",25590
"4154","New Mexico","4/2/20",388
"4155","New York","4/2/20",92506
"4156","North Carolina","4/2/20",1977
"4157","North Dakota","4/2/20",159
"4158","Northern Mariana Islands","4/2/20",6
"4159","Ohio","4/2/20",2901
"4160","Oklahoma","4/2/20",881
"4161","Oregon","4/2/20",826
"4162","Pennsylvania","4/2/20",7268
"4163","Puerto Rico","4/2/20",316
"4164","Rhode Island","4/2/20",645
"4165","South Carolina","4/2/20",1554
"4166","South Dakota","4/2/20",165
"4167","Tennessee","4/2/20",3013
"4168","Texas","4/2/20",5069
"4169","Utah","4/2/20",1092
"4170","Vermont","4/2/20",338
"4171","Virgin Islands","4/2/20",30
"4172","Virginia","4/2/20",1706
"4173","Washington","4/2/20",6389
"4174","West Virginia","4/2/20",216
"4175","Wisconsin","4/2/20",1748
"4176","Wyoming","4/2/20",150
"4177","Alabama","4/3/20",1495
"4178","Alaska","4/3/20",157
"4179","American Samoa","4/3/20",0
"4180","Arizona","4/3/20",1937
"4181","Arkansas","4/3/20",704
"4182","California","4/3/20",12004
"4183","Colorado","4/3/20",3742
"4184","Connecticut","4/3/20",4914
"4185","Delaware","4/3/20",450
"4186","Diamond Princess","4/3/20",49
"4187","District of Columbia","4/3/20",757
"4188","Florida","4/3/20",10268
"4189","Georgia","4/3/20",5831
"4190","Grand Princess","4/3/20",103
"4191","Guam","4/3/20",84
"4192","Hawaii","4/3/20",319
"4193","Idaho","4/3/20",891
"4194","Illinois","4/3/20",8904
"4195","Indiana","4/3/20",3437
"4196","Iowa","4/3/20",699
"4197","Kansas","4/3/20",629
"4198","Kentucky","4/3/20",770
"4199","Louisiana","4/3/20",10297
"4200","Maine","4/3/20",432
"4201","Maryland","4/3/20",2758
"4202","Massachusetts","4/3/20",10402
"4203","Michigan","4/3/20",12744
"4204","Minnesota","4/3/20",788
"4205","Mississippi","4/3/20",1358
"4206","Missouri","4/3/20",1864
"4207","Montana","4/3/20",243
"4208","Nebraska","4/3/20",279
"4209","Nevada","4/3/20",1514
"4210","New Hampshire","4/3/20",479
"4211","New Jersey","4/3/20",29895
"4212","New Mexico","4/3/20",534
"4213","New York","4/3/20",102987
"4214","North Carolina","4/3/20",2251
"4215","North Dakota","4/3/20",173
"4216","Northern Mariana Islands","4/3/20",8
"4217","Ohio","4/3/20",3312
"4218","Oklahoma","4/3/20",990
"4219","Oregon","4/3/20",899
"4220","Pennsylvania","4/3/20",8570
"4221","Puerto Rico","4/3/20",316
"4222","Rhode Island","4/3/20",711
"4223","South Carolina","4/3/20",1700
"4224","South Dakota","4/3/20",187
"4225","Tennessee","4/3/20",3067
"4226","Texas","4/3/20",5734
"4227","Utah","4/3/20",1255
"4228","Vermont","4/3/20",389
"4229","Virgin Islands","4/3/20",37
"4230","Virginia","4/3/20",2012
"4231","Washington","4/3/20",6846
"4232","West Virginia","4/3/20",237
"4233","Wisconsin","4/3/20",2012
"4234","Wyoming","4/3/20",162
"4235","Alabama","4/4/20",1614
"4236","Alaska","4/4/20",171
"4237","American Samoa","4/4/20",0
"4238","Arizona","4/4/20",2187
"4239","Arkansas","4/4/20",743
"4240","California","4/4/20",12837
"4241","Colorado","4/4/20",4188
"4242","Connecticut","4/4/20",5276
"4243","Delaware","4/4/20",593
"4244","Diamond Princess","4/4/20",49
"4245","District of Columbia","4/4/20",902
"4246","Florida","4/4/20",11537
"4247","Georgia","4/4/20",6160
"4248","Grand Princess","4/4/20",103
"4249","Guam","4/4/20",93
"4250","Hawaii","4/4/20",351
"4251","Idaho","4/4/20",1022
"4252","Illinois","4/4/20",10357
"4253","Indiana","4/4/20",3953
"4254","Iowa","4/4/20",787
"4255","Kansas","4/4/20",698
"4256","Kentucky","4/4/20",917
"4257","Louisiana","4/4/20",12496
"4258","Maine","4/4/20",456
"4259","Maryland","4/4/20",3125
"4260","Massachusetts","4/4/20",11736
"4261","Michigan","4/4/20",14225
"4262","Minnesota","4/4/20",865
"4263","Mississippi","4/4/20",1455
"4264","Missouri","4/4/20",2310
"4265","Montana","4/4/20",265
"4266","Nebraska","4/4/20",321
"4267","Nevada","4/4/20",1742
"4268","New Hampshire","4/4/20",540
"4269","New Jersey","4/4/20",34124
"4270","New Mexico","4/4/20",534
"4271","New York","4/4/20",113833
"4272","North Carolina","4/4/20",2486
"4273","North Dakota","4/4/20",186
"4274","Northern Mariana Islands","4/4/20",8
"4275","Ohio","4/4/20",3739
"4276","Oklahoma","4/4/20",1161
"4277","Oregon","4/4/20",899
"4278","Pennsylvania","4/4/20",10444
"4279","Puerto Rico","4/4/20",452
"4280","Rhode Island","4/4/20",806
"4281","South Carolina","4/4/20",1917
"4282","South Dakota","4/4/20",212
"4283","Tennessee","4/4/20",3322
"4284","Texas","4/4/20",6567
"4285","Utah","4/4/20",1435
"4286","Vermont","4/4/20",461
"4287","Virgin Islands","4/4/20",40
"4288","Virginia","4/4/20",2407
"4289","Washington","4/4/20",7247
"4290","West Virginia","4/4/20",282
"4291","Wisconsin","4/4/20",2030
"4292","Wyoming","4/4/20",187
"4293","Alabama","4/5/20",1765
"4294","Alaska","4/5/20",185
"4295","American Samoa","4/5/20",0
"4296","Arizona","4/5/20",2486
"4297","Arkansas","4/5/20",837
"4298","California","4/5/20",15034
"4299","Colorado","4/5/20",4950
"4300","Connecticut","4/5/20",5675
"4301","Delaware","4/5/20",673
"4302","Diamond Princess","4/5/20",49
"4303","District of Columbia","4/5/20",1002
"4304","Florida","4/5/20",12350
"4305","Georgia","4/5/20",6647
"4306","Grand Princess","4/5/20",103
"4307","Guam","4/5/20",112
"4308","Hawaii","4/5/20",371
"4309","Idaho","4/5/20",1078
"4310","Illinois","4/5/20",11259
"4311","Indiana","4/5/20",4411
"4312","Iowa","4/5/20",869
"4313","Kansas","4/5/20",751
"4314","Kentucky","4/5/20",955
"4315","Louisiana","4/5/20",13010
"4316","Maine","4/5/20",470
"4317","Maryland","4/5/20",3617
"4318","Massachusetts","4/5/20",12500
"4319","Michigan","4/5/20",15718
"4320","Minnesota","4/5/20",935
"4321","Mississippi","4/5/20",1638
"4322","Missouri","4/5/20",2347
"4323","Montana","4/5/20",286
"4324","Nebraska","4/5/20",364
"4325","Nevada","4/5/20",1855
"4326","New Hampshire","4/5/20",621
"4327","New Jersey","4/5/20",37505
"4328","New Mexico","4/5/20",670
"4329","New York","4/5/20",123160
"4330","North Carolina","4/5/20",2649
"4331","North Dakota","4/5/20",207
"4332","Northern Mariana Islands","4/5/20",8
"4333","Ohio","4/5/20",4043
"4334","Oklahoma","4/5/20",1254
"4335","Oregon","4/5/20",1068
"4336","Pennsylvania","4/5/20",11589
"4337","Puerto Rico","4/5/20",475
"4338","Rhode Island","4/5/20",922
"4339","South Carolina","4/5/20",2049
"4340","South Dakota","4/5/20",240
"4341","Tennessee","4/5/20",3633
"4342","Texas","4/5/20",7209
"4343","Utah","4/5/20",1608
"4344","Vermont","4/5/20",512
"4345","Virgin Islands","4/5/20",42
"4346","Virginia","4/5/20",2640
"4347","Washington","4/5/20",7825
"4348","West Virginia","4/5/20",324
"4349","Wisconsin","4/5/20",2320
"4350","Wyoming","4/5/20",197
"4351","Alabama","4/6/20",1952
"4352","Alaska","4/6/20",190
"4353","American Samoa","4/6/20",0
"4354","Arizona","4/6/20",2732
"4355","Arkansas","4/6/20",875
"4356","California","4/6/20",16019
"4357","Colorado","4/6/20",5183
"4358","Connecticut","4/6/20",6906
"4359","Delaware","4/6/20",783
"4360","Diamond Princess","4/6/20",49
"4361","District of Columbia","4/6/20",1097
"4362","Florida","4/6/20",13324
"4363","Georgia","4/6/20",7314
"4364","Grand Princess","4/6/20",103
"4365","Guam","4/6/20",113
"4366","Hawaii","4/6/20",387
"4367","Idaho","4/6/20",1101
"4368","Illinois","4/6/20",12262
"4369","Indiana","4/6/20",4956
"4370","Iowa","4/6/20",946
"4371","Kansas","4/6/20",849
"4372","Kentucky","4/6/20",955
"4373","Louisiana","4/6/20",14867
"4374","Maine","4/6/20",499
"4375","Maryland","4/6/20",4045
"4376","Massachusetts","4/6/20",13837
"4377","Michigan","4/6/20",17221
"4378","Minnesota","4/6/20",986
"4379","Mississippi","4/6/20",1738
"4380","Missouri","4/6/20",2736
"4381","Montana","4/6/20",299
"4382","Nebraska","4/6/20",417
"4383","Nevada","4/6/20",1953
"4384","New Hampshire","4/6/20",715
"4385","New Jersey","4/6/20",41090
"4386","New Mexico","4/6/20",757
"4387","New York","4/6/20",131815
"4388","North Carolina","4/6/20",2962
"4389","North Dakota","4/6/20",225
"4390","Northern Mariana Islands","4/6/20",8
"4391","Ohio","4/6/20",4453
"4392","Oklahoma","4/6/20",1329
"4393","Oregon","4/6/20",1068
"4394","Pennsylvania","4/6/20",13127
"4395","Puerto Rico","4/6/20",513
"4396","Rhode Island","4/6/20",1082
"4397","South Carolina","4/6/20",2232
"4398","South Dakota","4/6/20",288
"4399","Tennessee","4/6/20",3802
"4400","Texas","4/6/20",8043
"4401","Utah","4/6/20",1685
"4402","Vermont","4/6/20",543
"4403","Virgin Islands","4/6/20",43
"4404","Virginia","4/6/20",2878
"4405","Washington","4/6/20",8311
"4406","West Virginia","4/6/20",345
"4407","Wisconsin","4/6/20",2449
"4408","Wyoming","4/6/20",210
"4409","Alabama","4/7/20",2169
"4410","Alaska","4/7/20",213
"4411","American Samoa","4/7/20",0
"4412","Arizona","4/7/20",2870
"4413","Arkansas","4/7/20",946
"4414","California","4/7/20",17351
"4415","Colorado","4/7/20",5429
"4416","Connecticut","4/7/20",7781
"4417","Delaware","4/7/20",928
"4418","Diamond Princess","4/7/20",49
"4419","District of Columbia","4/7/20",1211
"4420","Florida","4/7/20",14545
"4421","Georgia","4/7/20",8822
"4422","Grand Princess","4/7/20",103
"4423","Guam","4/7/20",121
"4424","Hawaii","4/7/20",410
"4425","Idaho","4/7/20",1170
"4426","Illinois","4/7/20",13553
"4427","Indiana","4/7/20",5510
"4428","Iowa","4/7/20",1046
"4429","Kansas","4/7/20",912
"4430","Kentucky","4/7/20",1149
"4431","Louisiana","4/7/20",16284
"4432","Maine","4/7/20",519
"4433","Maryland","4/7/20",4371
"4434","Massachusetts","4/7/20",15202
"4435","Michigan","4/7/20",18970
"4436","Minnesota","4/7/20",1069
"4437","Mississippi","4/7/20",1915
"4438","Missouri","4/7/20",3130
"4439","Montana","4/7/20",319
"4440","Nebraska","4/7/20",447
"4441","Nevada","4/7/20",2124
"4442","New Hampshire","4/7/20",715
"4443","New Jersey","4/7/20",44416
"4444","New Mexico","4/7/20",876
"4445","New York","4/7/20",139875
"4446","North Carolina","4/7/20",3299
"4447","North Dakota","4/7/20",237
"4448","Northern Mariana Islands","4/7/20",8
"4449","Ohio","4/7/20",4782
"4450","Oklahoma","4/7/20",1474
"4451","Oregon","4/7/20",1132
"4452","Pennsylvania","4/7/20",14853
"4453","Puerto Rico","4/7/20",573
"4454","Rhode Island","4/7/20",1229
"4455","South Carolina","4/7/20",2417
"4456","South Dakota","4/7/20",320
"4457","Tennessee","4/7/20",4139
"4458","Texas","4/7/20",8925
"4459","Utah","4/7/20",1746
"4460","Vermont","4/7/20",575
"4461","Virgin Islands","4/7/20",43
"4462","Virginia","4/7/20",3335
"4463","Washington","4/7/20",8692
"4464","West Virginia","4/7/20",412
"4465","Wisconsin","4/7/20",2578
"4466","Wyoming","4/7/20",216
"4467","Alabama","4/8/20",2328
"4468","Alaska","4/8/20",226
"4469","American Samoa","4/8/20",0
"4470","Arizona","4/8/20",3036
"4471","Arkansas","4/8/20",1000
"4472","California","4/8/20",18897
"4473","Colorado","4/8/20",5655
"4474","Connecticut","4/8/20",7781
"4475","Delaware","4/8/20",1116
"4476","Diamond Princess","4/8/20",49
"4477","District of Columbia","4/8/20",1440
"4478","Florida","4/8/20",15456
"4479","Georgia","4/8/20",9901
"4480","Grand Princess","4/8/20",103
"4481","Guam","4/8/20",121
"4482","Hawaii","4/8/20",410
"4483","Idaho","4/8/20",1210
"4484","Illinois","4/8/20",15078
"4485","Indiana","4/8/20",5943
"4486","Iowa","4/8/20",1145
"4487","Kansas","4/8/20",1046
"4488","Kentucky","4/8/20",1149
"4489","Louisiana","4/8/20",17030
"4490","Maine","4/8/20",537
"4491","Maryland","4/8/20",5529
"4492","Massachusetts","4/8/20",16790
"4493","Michigan","4/8/20",20346
"4494","Minnesota","4/8/20",1154
"4495","Mississippi","4/8/20",2003
"4496","Missouri","4/8/20",3209
"4497","Montana","4/8/20",332
"4498","Nebraska","4/8/20",519
"4499","Nevada","4/8/20",2259
"4500","New Hampshire","4/8/20",747
"4501","New Jersey","4/8/20",47437
"4502","New Mexico","4/8/20",902
"4503","New York","4/8/20",151061
"4504","North Carolina","4/8/20",3499
"4505","North Dakota","4/8/20",251
"4506","Northern Mariana Islands","4/8/20",11
"4507","Ohio","4/8/20",5148
"4508","Oklahoma","4/8/20",1526
"4509","Oregon","4/8/20",1181
"4510","Pennsylvania","4/8/20",16631
"4511","Puerto Rico","4/8/20",620
"4512","Rhode Island","4/8/20",1450
"4513","South Carolina","4/8/20",2417
"4514","South Dakota","4/8/20",393
"4515","Tennessee","4/8/20",4363
"4516","Texas","4/8/20",9777
"4517","Utah","4/8/20",1855
"4518","Vermont","4/8/20",605
"4519","Virgin Islands","4/8/20",45
"4520","Virginia","4/8/20",3645
"4521","Washington","4/8/20",9276
"4522","West Virginia","4/8/20",483
"4523","Wisconsin","4/8/20",2710
"4524","Wyoming","4/8/20",221
"4525","Alabama","4/9/20",2703
"4526","Alaska","4/9/20",235
"4527","American Samoa","4/9/20",0
"4528","Arizona","4/9/20",3018
"4529","Arkansas","4/9/20",1119
"4530","California","4/9/20",19710
"4531","Colorado","4/9/20",5655
"4532","Connecticut","4/9/20",9784
"4533","Delaware","4/9/20",1209
"4534","Diamond Princess","4/9/20",49
"4535","District of Columbia","4/9/20",1523
"4536","Florida","4/9/20",16364
"4537","Georgia","4/9/20",10566
"4538","Grand Princess","4/9/20",103
"4539","Guam","4/9/20",128
"4540","Hawaii","4/9/20",442
"4541","Idaho","4/9/20",1232
"4542","Illinois","4/9/20",16422
"4543","Indiana","4/9/20",6351
"4544","Iowa","4/9/20",1270
"4545","Kansas","4/9/20",1116
"4546","Kentucky","4/9/20",1341
"4547","Louisiana","4/9/20",18283
"4548","Maine","4/9/20",560
"4549","Maryland","4/9/20",6185
"4550","Massachusetts","4/9/20",18941
"4551","Michigan","4/9/20",21504
"4552","Minnesota","4/9/20",1240
"4553","Mississippi","4/9/20",2260
"4554","Missouri","4/9/20",3432
"4555","Montana","4/9/20",354
"4556","Nebraska","4/9/20",568
"4557","Nevada","4/9/20",2456
"4558","New Hampshire","4/9/20",819
"4559","New Jersey","4/9/20",51027
"4560","New Mexico","4/9/20",865
"4561","New York","4/9/20",161779
"4562","North Carolina","4/9/20",3736
"4563","North Dakota","4/9/20",269
"4564","Northern Mariana Islands","4/9/20",11
"4565","Ohio","4/9/20",5512
"4566","Oklahoma","4/9/20",1686
"4567","Oregon","4/9/20",1321
"4568","Pennsylvania","4/9/20",18300
"4569","Puerto Rico","4/9/20",683
"4570","Rhode Island","4/9/20",1727
"4571","South Carolina","4/9/20",2793
"4572","South Dakota","4/9/20",447
"4573","Tennessee","4/9/20",4634
"4574","Texas","4/9/20",11208
"4575","Utah","4/9/20",1856
"4576","Vermont","4/9/20",628
"4577","Virgin Islands","4/9/20",45
"4578","Virginia","4/9/20",4042
"4579","Washington","4/9/20",9639
"4580","West Virginia","4/9/20",514
"4581","Wisconsin","4/9/20",2886
"4582","Wyoming","4/9/20",230
"4583","Alabama","4/10/20",2947
"4584","Alaska","4/10/20",246
"4585","American Samoa","4/10/20",0
"4586","Arizona","4/10/20",3112
"4587","Arkansas","4/10/20",1171
"4588","California","4/10/20",21081
"4589","Colorado","4/10/20",6202
"4590","Connecticut","4/10/20",10538
"4591","Delaware","4/10/20",1326
"4592","Diamond Princess","4/10/20",49
"4593","District of Columbia","4/10/20",1660
"4594","Florida","4/10/20",17531
"4595","Georgia","4/10/20",11485
"4596","Grand Princess","4/10/20",103
"4597","Guam","4/10/20",130
"4598","Hawaii","4/10/20",442
"4599","Idaho","4/10/20",1354
"4600","Illinois","4/10/20",17887
"4601","Indiana","4/10/20",6907
"4602","Iowa","4/10/20",1388
"4603","Kansas","4/10/20",1117
"4604","Kentucky","4/10/20",1693
"4605","Louisiana","4/10/20",19253
"4606","Maine","4/10/20",586
"4607","Maryland","4/10/20",6968
"4608","Massachusetts","4/10/20",20974
"4609","Michigan","4/10/20",22434
"4610","Minnesota","4/10/20",1336
"4611","Mississippi","4/10/20",2469
"4612","Missouri","4/10/20",3897
"4613","Montana","4/10/20",365
"4614","Nebraska","4/10/20",635
"4615","Nevada","4/10/20",2722
"4616","New Hampshire","4/10/20",819
"4617","New Jersey","4/10/20",54588
"4618","New Mexico","4/10/20",1081
"4619","New York","4/10/20",172348
"4620","North Carolina","4/10/20",3965
"4621","North Dakota","4/10/20",278
"4622","Northern Mariana Islands","4/10/20",11
"4623","Ohio","4/10/20",5878
"4624","Oklahoma","4/10/20",1794
"4625","Oregon","4/10/20",1322
"4626","Pennsylvania","4/10/20",20051
"4627","Puerto Rico","4/10/20",725
"4628","Rhode Island","4/10/20",1727
"4629","South Carolina","4/10/20",3067
"4630","South Dakota","4/10/20",536
"4631","Tennessee","4/10/20",4891
"4632","Texas","4/10/20",12105
"4633","Utah","4/10/20",2103
"4634","Vermont","4/10/20",679
"4635","Virgin Islands","4/10/20",50
"4636","Virginia","4/10/20",4509
"4637","Washington","4/10/20",10119
"4638","West Virginia","4/10/20",574
"4639","Wisconsin","4/10/20",3068
"4640","Wyoming","4/10/20",239
"4641","Alabama","4/11/20",3217
"4642","Alaska","4/11/20",257
"4643","American Samoa","4/11/20",0
"4644","Arizona","4/11/20",3393
"4645","Arkansas","4/11/20",1228
"4646","California","4/11/20",21706
"4647","Colorado","4/11/20",6513
"4648","Connecticut","4/11/20",11510
"4649","Delaware","4/11/20",1479
"4650","Diamond Princess","4/11/20",49
"4651","District of Columbia","4/11/20",1778
"4652","Florida","4/11/20",18494
"4653","Georgia","4/11/20",12159
"4654","Grand Princess","4/11/20",103
"4655","Guam","4/11/20",133
"4656","Hawaii","4/11/20",465
"4657","Idaho","4/11/20",1396
"4658","Illinois","4/11/20",19180
"4659","Indiana","4/11/20",7435
"4660","Iowa","4/11/20",1510
"4661","Kansas","4/11/20",1275
"4662","Kentucky","4/11/20",1693
"4663","Louisiana","4/11/20",20014
"4664","Maine","4/11/20",616
"4665","Maryland","4/11/20",7694
"4666","Massachusetts","4/11/20",22860
"4667","Michigan","4/11/20",23605
"4668","Minnesota","4/11/20",1427
"4669","Mississippi","4/11/20",2642
"4670","Missouri","4/11/20",4108
"4671","Montana","4/11/20",377
"4672","Nebraska","4/11/20",699
"4673","Nevada","4/11/20",2702
"4674","New Hampshire","4/11/20",885
"4675","New Jersey","4/11/20",58151
"4676","New Mexico","4/11/20",1091
"4677","New York","4/11/20",181026
"4678","North Carolina","4/11/20",4354
"4679","North Dakota","4/11/20",293
"4680","Northern Mariana Islands","4/11/20",11
"4681","Ohio","4/11/20",6250
"4682","Oklahoma","4/11/20",1868
"4683","Oregon","4/11/20",1371
"4684","Pennsylvania","4/11/20",21719
"4685","Puerto Rico","4/11/20",788
"4686","Rhode Island","4/11/20",2349
"4687","South Carolina","4/11/20",3211
"4688","South Dakota","4/11/20",626
"4689","Tennessee","4/11/20",5132
"4690","Texas","4/11/20",13023
"4691","Utah","4/11/20",2207
"4692","Vermont","4/11/20",711
"4693","Virgin Islands","4/11/20",51
"4694","Virginia","4/11/20",5077
"4695","Washington","4/11/20",10434
"4696","West Virginia","4/11/20",577
"4697","Wisconsin","4/11/20",3213
"4698","Wyoming","4/11/20",261
"4699","Alabama","4/12/20",3563
"4700","Alaska","4/12/20",272
"4701","American Samoa","4/12/20",0
"4702","Arizona","4/12/20",3542
"4703","Arkansas","4/12/20",1280
"4704","California","4/12/20",22795
"4705","Colorado","4/12/20",7307
"4706","Connecticut","4/12/20",12035
"4707","Delaware","4/12/20",1625
"4708","Diamond Princess","4/12/20",49
"4709","District of Columbia","4/12/20",1875
"4710","Florida","4/12/20",19895
"4711","Georgia","4/12/20",12452
"4712","Grand Princess","4/12/20",103
"4713","Guam","4/12/20",133
"4714","Hawaii","4/12/20",499
"4715","Idaho","4/12/20",1407
"4716","Illinois","4/12/20",20852
"4717","Indiana","4/12/20",7928
"4718","Iowa","4/12/20",1587
"4719","Kansas","4/12/20",1344
"4720","Kentucky","4/12/20",1963
"4721","Louisiana","4/12/20",20595
"4722","Maine","4/12/20",633
"4723","Maryland","4/12/20",8225
"4724","Massachusetts","4/12/20",25475
"4725","Michigan","4/12/20",24244
"4726","Minnesota","4/12/20",1621
"4727","Mississippi","4/12/20",2781
"4728","Missouri","4/12/20",4269
"4729","Montana","4/12/20",387
"4730","Nebraska","4/12/20",791
"4731","Nevada","4/12/20",2836
"4732","New Hampshire","4/12/20",929
"4733","New Jersey","4/12/20",61850
"4734","New Mexico","4/12/20",1245
"4735","New York","4/12/20",189033
"4736","North Carolina","4/12/20",4570
"4737","North Dakota","4/12/20",308
"4738","Northern Mariana Islands","4/12/20",11
"4739","Ohio","4/12/20",6604
"4740","Oklahoma","4/12/20",1970
"4741","Oregon","4/12/20",1527
"4742","Pennsylvania","4/12/20",22938
"4743","Puerto Rico","4/12/20",897
"4744","Rhode Island","4/12/20",2665
"4745","South Carolina","4/12/20",3320
"4746","South Dakota","4/12/20",730
"4747","Tennessee","4/12/20",5508
"4748","Texas","4/12/20",13677
"4749","Utah","4/12/20",2303
"4750","Vermont","4/12/20",727
"4751","Virgin Islands","4/12/20",51
"4752","Virginia","4/12/20",5274
"4753","Washington","4/12/20",10609
"4754","West Virginia","4/12/20",593
"4755","Wisconsin","4/12/20",3341
"4756","Wyoming","4/12/20",270
"4757","Alabama","4/13/20",3734
"4758","Alaska","4/13/20",277
"4759","American Samoa","4/13/20",0
"4760","Arizona","4/13/20",3705
"4761","Arkansas","4/13/20",1410
"4762","California","4/13/20",23931
"4763","Colorado","4/13/20",7691
"4764","Connecticut","4/13/20",13381
"4765","Delaware","4/13/20",1758
"4766","Diamond Princess","4/13/20",49
"4767","District of Columbia","4/13/20",1955
"4768","Florida","4/13/20",21019
"4769","Georgia","4/13/20",13315
"4770","Grand Princess","4/13/20",103
"4771","Guam","4/13/20",133
"4772","Hawaii","4/13/20",504
"4773","Idaho","4/13/20",1426
